"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","posted_date","site_name","link"
"in-0ed36502bfbe8c8a","indeed","https://ae.indeed.com/viewjob?jk=0ed36502bfbe8c8a","http://ae.indeed.com/job/experienced-real-estate-agent-commision-based-0ed36502bfbe8c8a","Experienced Real Estate Agent| commision based","Nine Star Properties LLC.","Al Barsha, DU, AE","2025-09-19","fulltime","","","","","",False,"","","","","About Us:

At **Nine Star Properties**, we are committed to shaping successful real estate careers in Dubai. Whether you’re an experienced agent or a motivated fresher, we provide you with the tools, support, and guidance to thrive in the highly rewarding Dubai property market.

**Position Overview**

We are seeking **proactive Real Estate Agents** to join our growing team. This role is **commission\\-based** with unlimited earning potential, making it an excellent opportunity for ambitious individuals who want to build a career in real estate.

**What We Offer**

Attractive **commission structure** (up to 80%, based on performance).  
**Freshers welcome** – full guidance and training provided.  
**Company SIM card**.  
Access to **quality leads, listings, and developer projects**.  
Supportive team environment with admin and marketing assistance.  
Career growth opportunities in Dubai’s booming real estate sector.

**Responsibilities**

* Assist clients in buying, selling, and renting properties.
* Generate and manage leads through calls, listings, and networking.
* Conduct property viewings and negotiations.
* Stay updated on Dubai real estate trends, communities, and developers.
* Build strong client relationships and provide excellent customer service.

**Requirements**

* **Freshers and experienced agents are welcome.**
* Strong communication and interpersonal skills.
* Motivated, target\\-driven, and eager to learn.
* Based in Dubai or willing to relocate.
* Basic knowledge of real estate is an advantage but not mandatory (training provided).

**Why Join Us?**

At Nine Star Properties, we believe in empowering our agents with **maximum earning potential, full support, and the freedom to grow**. With the right mindset and our strong platform, you can build a long\\-term successful career in real estate.

**Apply now and start your real estate journey with us today!**

Job Types: Full\\-time, Fresher","","https://ae.indeed.com/cmp/Nine-Star-Properties-Llc.","","","","","","","","","","","","","","",""
"in-dddae7f8179f42a4","indeed","https://ae.indeed.com/viewjob?jk=dddae7f8179f42a4","http://ae.indeed.com/job/reception-cum-admin-dddae7f8179f42a4","Reception Cum Admin","JR Group (Joga Ram Group)","Dubai, DU, AE","2025-09-18","fulltime","","","","","",False,"","","","","**Job post summary**

**Company:** Joga Ram Group of Companies

**Location:** Dubai \\- UAE

**Pay:** 3,000\\.00 (AED) \\- 3,500\\.00 (AED) per month

Job Type: Full\\-time

Job description:

**About the Role**

We are looking for a detail\\-oriented and proactive **Reception Cum Admin** to support both administration and human resources functions. This role requires excellent organizational skills, attention to detail, and the ability to manage multiple priorities while ensuring smooth day\\-to\\-day operations.

**Key Accountabilities \\& Responsibilities**

**Reception \\& Front Desk Management**

* Greet and assist visitors professionally.
* Handle incoming calls and direct them appropriately.
* Maintain a clean and organized reception area.
* Manage couriers, visitor logs, and front desk inquiries.

**Communication \\& Coordination**

* Respond to general email/phone inquiries.
* Coordinate with departments for appointments, meeting room bookings, and staff movement.
* Support HR/Admin in scheduling interviews and onboarding guests or new joiners.

**ERP Management**

* Create and maintain employee profiles in ERP.
* Upload and update documents (passport, visa, Emirates ID, labour card, ILOE, contracts) ensuring accuracy and compliance.

**Document Tracking**

* Maintain trackers for all document expiries (passport, visa, EID, labour card, medical, insurance, etc.).
* Notify relevant departments for timely renewals.

**Medical \\& Onboarding Support**

* Coordinate and support HR for appointments for medical tests, biometric verification, Emirates ID, and Tawjeeh training as a part of visa process.
* Provide end\\-to\\-end support during onboarding or visa renewal.

**Leave \\& Attendance**

* Record leave applications and rejoining documents.
* Track daily attendance using Bio\\-Time.
* Prepare and share monthly attendance reports.

**Cheque \\& Utility Coordination**

* Release cheques based on approvals and maintain a master log.
* Collect, verify, and submit utility bills (Etisalat, DEWA, SEWA, DU) for processing.

**Document Control**

* Organize and maintain records of invoices, vouchers, job orders, internal memos, and inter\\-branch documents.
* Ensure proper filing for audits and easy reference.

**Vehicle \\& Asset Management**

* Track service and maintenance schedules of company vehicles.
* Arrange vehicle passing, renewals, and insurance policies.

**IT \\& Asset Coordination**

* Work with IT and HR to arrange workstations, email IDs, and system access.
* Maintain logs for asset issuance, transfer, and return with proper documentation.

**Additional Duties**

* Support HR and management with any additional administrative tasks aligned with business needs.

**Requirements**

* Bachelor’s degree , Business Administration, or related field.
* 1\\-2 years of experience in administration and HR support roles (UAE experience preferred).
* Familiarity with UAE labour law and HR best practices.
* Strong knowledge of MS Office and ERP systems.
* Excellent organizational, multitasking, and communication skills.
* Ability to handle confidential information with professionalism.

**What We Offer**

* Competitive salary package.
* Medical insurance and other benefits as per UAE law.
* Opportunities for professional growth and development.
* A supportive and collaborative work environment.

Apply here : https://erp.jrinteriors.ae/hr\\-assistant\\-admin

Job Type: Full\\-time

Pay: AED3,000\\.00 \\- AED4,000\\.00 per month

Language:

* Hindi (Preferred)","","https://ae.indeed.com/cmp/Jr-Group-(joga-Ram-Group)","","","","","","","","","","","","","","",""
"in-7ed2996f4097b063","indeed","https://ae.indeed.com/viewjob?jk=7ed2996f4097b063","https://consultdss.recruitee.com/o/business-support-coordinator-3?source=Indeed","Business Support Coordinator","dss+","Dubai, DU, AE","2025-09-17","fulltime","","","","","",False,"","","","","**Allow us to introduce ourselves.**


dss\\+ is a leading global operations transformation consultancy that helps our clients build business endurance through operational safety, risk, performance and sustainability by leveraging our industry expertise, our dss\\+360 digital platform, our recognised people solutions and IP. We work with clients across various industries, to deliver measurable and lasting improvements.


We are seeking an organised, proactive and experienced **Business Support Coordinator** to join the team where you will be involved with various office support and administrative functions. The role requires exemplary attention to detail and highly developed interpersonal skills. Proactive analysis and problem solving are a must, as is the ability to work in a team environment with a flexible and positive team spirit to achieve goals and objectives.


This is a permanent role that will be based in our Dubai office, and the candidate must be willing to work in the office 5 days a week (Monday to Friday).


***This role falls within the guidelines of the Emiratization Initiative.***

 **Does this sound like you?**

**Office Administration Activities**

* Support business operations e.g. team meeting content coordination and facilitation
* Oversees IT related activities for the wider team
* Ensures team members have all required resources
* Coordinates operational procedures e.g travel logistics for client engagements and leadership team travel
* Ensures business office is professional and in compliance with all polices, regulations, and laws
* Oversees office utilities including coordination of stationery and subsistence requirements etc.
* Team event coordination and organization as/where required
* Executive support and other ad\\-hoc administrative requirements for Leadership team

**Business Support \\& Coordination Activities**

* Support with day\\-to\\-day business operations and admin support activities
* Coordination of travel logistics, business meetings etc
* Admin support with submission of expense claims for Directors
* Assists in the preparation of the office budget
* Coordination of office events and meetings
* Maintains confidentiality in all areas

 **Who are you today?**

* Bachelor’s degree in Business Management, Accounting or related degree, or equivalent professional experience
* Proven experience in business admin support
* Technical fluency with Microsoft Office Suite
* Able to work effectively within a collaborative / team environment
* Strong attention to detail and ability to focus
* Demonstrable planning and organizational skills
* Goal and outcome\\-oriented skills
* Strong interpersonal, written, and verbal communication skills
* Professionalism and integrity
* Proven ability to adhere to confidentiality requirements
* Demonstratable analytical thinking and problem solving.
* UAE National and resident in the UAE

 **Let's see where our shared vision leads.**


We have a strong growth trajectory and a global footprint, which means unprecedented opportunity for the people on our teams to advance their careers.


As a Global Company, our professionals have the possibility to contribute to international projects and grow with the company. Every employee can influence and impact our company. At dss\\+, we embrace and celebrate diversity. Above all, we are an inclusive culture in which everyone contributes and has the chance to develop their talents further.","","https://ae.indeed.com/cmp/Dss-92611c6a","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7653688dbf352bda27eb0d5b8af042e9","https://www.consultdss.com/","Geneva, Switzerland","1,001 to 5,000","$100M to $500M (USD)","dss⁺ is a leading provider of operations management consulting services with the purpose of saving lives and creating a sustainable future.","","","","","","","","",""
"li-4312419089","linkedin","https://www.linkedin.com/jobs/view/4312419089","","Business Development Manager (Corporate Partnerships)","KinFitz & Co.","Dubai, United Arab Emirates","2025-10-15","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/kinfitzco","","","","","","","","","","","","","","",""
"li-4312260864","linkedin","https://www.linkedin.com/jobs/view/4312260864","","Property Consultant","OQNOR Real Estate","Dubai, United Arab Emirates","2025-10-15","","","","","","",False,"","","","","","","https://www.linkedin.com/company/oqnor-real-estate","","","","","","","","","","","","","","",""
"li-4314259219","linkedin","https://www.linkedin.com/jobs/view/4314259219","","Information Technology Support Engineer","LanceSoft Middle East","Dubai, United Arab Emirates","2025-10-14","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/lancesoft-middleeast","","","","","","","","","","","","","","",""
"li-4314638223","linkedin","https://www.linkedin.com/jobs/view/4314638223","","Forward Deployed Engineer – Agentic Systems","XenonStack Moments","Dubai, Dubai, United Arab Emirates","2025-10-14","","","","","","",False,"","","","","","","https://in.linkedin.com/company/xenonstack-life","","","","","","","","","","","","","","",""
"li-4245969708","linkedin","https://www.linkedin.com/jobs/view/4245969708","","IT Support Specialist - Asset Management Firm - Michael Page","Jobs via eFinancialCareers","Dubai, Dubai, United Arab Emirates","2025-10-13","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/jobs-on-efinancialcareers","","","","","","","","","","","","","","",""
"li-4312811574","linkedin","https://www.linkedin.com/jobs/view/4312811574","","System & Network Engineer","ITHR Technologies Consulting LLC","Dubai, Dubai, United Arab Emirates","2025-10-10","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/ithr-360-consulting","","","","","","","","","","","","","","",""
"li-4309919790","linkedin","https://www.linkedin.com/jobs/view/4309919790","","Admin Officer","dnata Travel Group","Dubai, Dubai, United Arab Emirates","2025-10-09","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/dnatatravelgroup","","","","","","","","","","","","","","",""
"li-4309946809","linkedin","https://www.linkedin.com/jobs/view/4309946809","","Marketing & Agent Support Coordinator","haus & haus","Dubai, United Arab Emirates","2025-10-09","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/hausandhaus","","","","","","","","","","","","","","",""
"li-4302087026","linkedin","https://www.linkedin.com/jobs/view/4302087026","","Principal, Specialist SE","Salesforce","Dubai, Dubai, United Arab Emirates","2025-10-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/salesforce","","","","","","","","","","","","","","",""
"li-4266679831","linkedin","https://www.linkedin.com/jobs/view/4266679831","","Production Engineer - (Fabrication & Construction Systems)","McDermott International, Ltd","Dubai, Dubai, United Arab Emirates","2025-10-09","","","","","","",False,"","","","","","","https://www.linkedin.com/company/mcdermott-international-inc-","","","","","","","","","","","","","","",""
"li-4312057278","linkedin","https://www.linkedin.com/jobs/view/4312057278","","Examinations Officer - Immediate start - Regent International School","Fortes Education","Dubai, Dubai, United Arab Emirates","2025-10-08","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/fortes-education","","","","","","","","","","","","","","",""
"li-4279706178","linkedin","https://www.linkedin.com/jobs/view/4279706178","","Administrative Manager","OKX","Dubai, Dubai, United Arab Emirates","2025-10-08","","","","","","",False,"","","","","","","https://www.linkedin.com/company/okxofficial","","","","","","","","","","","","","","",""
"li-4311353471","linkedin","https://www.linkedin.com/jobs/view/4311353471","","Executive – IT Support (National Talent) - Ain Dubai - Dubai Holding Entertainment","Dubai Holding","Dubai, United Arab Emirates","2025-10-07","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/dubai-holding","","","","","","","","","","","","","","",""
"li-4310024411","linkedin","https://www.linkedin.com/jobs/view/4310024411","","IT Operations Administrator - Technology, KitchenPark - Dubai","KitchenPark","Dubai, Dubai, United Arab Emirates","2025-10-06","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/kitchenpark","","","","","","","","","","","","","","",""
"li-4310854590","linkedin","https://www.linkedin.com/jobs/view/4310854590","","BoS (Balance of System) Analysis Engineer-Solar PV&ESS Design","Sungrow MENA & Central Asia","Dubai, Dubai, United Arab Emirates","2025-10-06","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/sungrow-mena-and-central-asia","","","","","","","","","","","","","","",""
"li-4309126266","linkedin","https://www.linkedin.com/jobs/view/4309126266","","IT Helpdesk Technician","Trans Globe - Global Transport and Logistics","Dubai, Dubai, United Arab Emirates","2025-10-04","","","","","","",False,"","","","","","","https://tr.linkedin.com/company/trans-globe-transport-logistics","","","","","","","","","","","","","","",""
"li-4272859719","linkedin","https://www.linkedin.com/jobs/view/4272859719","","Product Engineer Manager - Busway Systems","Eaton","Dubai, Dubai, United Arab Emirates","2025-10-03","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/eaton","","","","","","","","","","","","","","",""
"li-4310436092","linkedin","https://www.linkedin.com/jobs/view/4310436092","","MEP/Tunnel Ventilation System Engineer","SYSTRA","Dubai, Dubai, United Arab Emirates","2025-10-03","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/systra","","","","","","","","","","","","","","",""
"li-4309620217","linkedin","https://www.linkedin.com/jobs/view/4309620217","","IT & Web Administrator – Salesforce (UAE | Candidates from India Only)","Confidential","Dubai, Dubai, United Arab Emirates","2025-10-02","","","","","","",False,"","","","","","","https://in.linkedin.com/company/confidentialroles","","","","","","","","","","","","","","",""
"li-4309016058","linkedin","https://www.linkedin.com/jobs/view/4309016058","","Systems Engineer - BFSI","Fortinet","Dubai, Dubai, United Arab Emirates","2025-10-01","","","","","","",False,"","","","","","","https://www.linkedin.com/company/fortinet","","","","","","","","","","","","","","",""
"li-4306940809","linkedin","https://www.linkedin.com/jobs/view/4306940809","","Service Engineer -Security Systems","Johnson Controls","Dubai, Dubai, United Arab Emirates","2025-10-01","","","","","","",False,"","","","","","","https://ie.linkedin.com/company/johnson-controls","","","","","","","","","","","","","","",""
"li-4305891061","linkedin","https://www.linkedin.com/jobs/view/4305891061","","Finance, IT & Admin Executive","GMG","Dubai, United Arab Emirates","2025-09-30","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/gmg-group","","","","","","","","","","","","","","",""
"li-4308186833","linkedin","https://www.linkedin.com/jobs/view/4308186833","","IT Support Associate (UAE National)","Bespin Global MEA, an e& enterprise company","Dubai, Dubai, United Arab Emirates","2025-09-30","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/bespinglobal-mea","","","","","","","","","","","","","","",""
"li-4308044144","linkedin","https://www.linkedin.com/jobs/view/4308044144","","IT Infrastructure Specialist","AGMC","Dubai, United Arab Emirates","2025-09-29","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/agmc","","","","","","","","","","","","","","",""
"li-4305816590","linkedin","https://www.linkedin.com/jobs/view/4305816590","","Business Development Manager – Token Sales (SE Asia & LATAM)","Austin Werner","Dubai, United Arab Emirates","2025-09-29","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/austin-werner","","","","","","","","","","","","","","",""
"li-4289629314","linkedin","https://www.linkedin.com/jobs/view/4289629314","","IT Support Specialist","IN2","Dubai, United Arab Emirates","2025-09-25","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/innovation-and-insight-fze-in2-comms-","","","","","","","","","","","","","","",""
"li-4304380160","linkedin","https://www.linkedin.com/jobs/view/4304380160","","Executive Assistant","ADIB - Abu Dhabi Islamic Bank","Dubai, Dubai, United Arab Emirates","2025-09-24","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/abu-dhabi-islamic-bank","","","","","","","","","","","","","","",""
"li-4304061857","linkedin","https://www.linkedin.com/jobs/view/4304061857","","IT Support Engineer (Warehouse & Factory)","GMG","Dubai, Dubai, United Arab Emirates","2025-09-23","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/gmg-group","","","","","","","","","","","","","","",""
"li-4303938609","linkedin","https://www.linkedin.com/jobs/view/4303938609","","System Engineer - Emirati National","CNS Middle East","Dubai, Dubai, United Arab Emirates","2025-09-22","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/computer-network-systems","","","","","","","","","","","","","","",""
"li-4301905393","linkedin","https://www.linkedin.com/jobs/view/4301905393","","Corporate IT Support Coordinator","Kempinski Hotels","Dubai, Dubai, United Arab Emirates","2025-09-18","","","","","","",False,"","","","","","","https://de.linkedin.com/company/kempinski-hotels","","","","","","","","","","","","","","",""
"li-4301577696","linkedin","https://www.linkedin.com/jobs/view/4301577696","","System & Network Engineer","Dicetek LLC","Dubai, Dubai, United Arab Emirates","2025-09-16","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/dicetek-llc-dubai","","","","","","","","","","","","","","",""
"li-4312475957","linkedin","https://www.linkedin.com/jobs/view/4312475957","","Information Technology Support Engineer","Azizi Developments","Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/azizi-developments","","","","","","","","","","","","","","",""
"li-4315209520","linkedin","https://www.linkedin.com/jobs/view/4315209520","","IT System Administrator - Dubai","Kingston Stanley","Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/kingston-stanley","","","","","","","","","","","","","","",""
"li-4304534483","linkedin","https://www.linkedin.com/jobs/view/4304534483","","Contract & Compliance Executive","Noventiq Seven Seas Technology","Dubai, Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/seven-seas-technology","","","","","","","","","","","","","","",""
"li-4315694429","linkedin","https://www.linkedin.com/jobs/view/4315694429","","Property Consultant","Buniah Real Estate","Dubai, Dubai, United Arab Emirates","","","","","","","",False,"","","","","","","https://ae.linkedin.com/company/buniahrealestate","","","","","","","","","","","","","","",""
"in-86297bc18b38f1f9","indeed","https://ae.indeed.com/viewjob?jk=86297bc18b38f1f9","http://ae.indeed.com/job/content-community-manager-86297bc18b38f1f9","Content & Community Manager","techit.inc","Dubai, DU, AE","2025-10-15","fulltime","","","","","",False,"","","","","**Gender:** Male

**Company Overview:**

TEKDEP is a US\\-based technology solutions company, now firmly established in Dubai. We deliver innovative device repair and IT services and are building a talented team to take our business to the next level. Join us to grow your career in a dynamic and forward\\-thinking environment.

**About the Role**

We are seeking for a creative and enthusiastic male Social Media \\& Content Executive to become the voice of our brand. In this role, you will create engaging content, manage our online communities, and help grow our presence organically across social media platforms.

The ideal candidate is passionate about storytelling, has strong skills in video editing and graphic design, and thrives on building meaningful connections with audiences. This is a perfect opportunity for a talented individual looking to make a tangible impact in a dynamic, creative environment.

**Key Responsibilities**

**Content Creation is Key: You will be the creator of our social media content. This includes:**

**Social Media Management:** Develop a content calendar, schedule posts, and manage our daily presence across key platforms (e.g., Instagram, LinkedIn, TikTok, Facebook).

**Graphic Design**: Designing creative and on\\-brand posts, stories, and infographics using tools like Photoshop, Adobe Suite, Capcut, etc..

**Video Editing:** Creating and editing engaging short and long\\-form videos for platforms like Instagram Reels, TikTok, and YouTube.

**Copywriting:** Writing compelling, clever, and error\\-free captions, and other short\\-form copy that reflects our brand's voice.

**Community Engagement:** Act as the bridge between our brand and our audience. This involves:

* Responding to comments and direct messages in a timely and personable manner.
* Proactively engaging with our followers' content and relevant accounts.
* Initiating conversations through polls, questions, and interactive stories to boost engagement.

**Organic Growth:** Brainstorm and implement creative strategies to grow our follower base and reach without relying on paid advertising.

**Monitoring \\& Reporting:** Keep an eye on social media trends and track basic analytics (like engagement rate, follower growth, and reach) to understand what content performs best.

**Skills and Qualifications**

**Required:**

* **A Passion for Social Media:** Deep understanding of platforms like Instagram, TikTok, and LinkedIn, with up\\-to\\-date knowledge of the latest trends.
* **Graphic Design:** Proven experience using photo editing tools is essential. Knowledge of Photoshop, Canva, Figma, or Illustrator is a plus.
* **Video Editing:** Skilled in editing with tools such as Adobe Premiere Pro, CapCut, or similar.
* **Writing:** Excellent command of English with the ability to craft creative, engaging copy.
* **Experience with Meta Business Suite:** Confident in managing and scheduling posts, analyzing insights.
* **A Great Eye for Detail:** Spotting everything from typos to off\\-center design elements.
* **Proactive \\& Collaborative:** A self\\-starter who contributes ideas, learns quickly, and thrives in teamwork.

**Nice to Have:**

* A portfolio showcasing your design, video, and social media work (personal, academic, or professional projects are all welcome!).
* Knowledge of Basic SEO principles.
* Experience managing a social media account for a brand, a university club, or a personal project.
* Photography skills.
* A Bachelor's degree in Marketing, Communications, or a related field.

Job Types: Full\\-time, Fresher

Pay: AED3,000\\.00 \\- AED6,000\\.00 per month

Ability to commute/relocate:

* Dubai: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

* Do you have experience with video editing tools?
* Do you have experience with Meta Business Suite?
* Do you have experience with content/copy writing?
* Do you have experience with AI for content writing?
* What is your current visa status, and its expiry date
* What is your gender?
* What is your nationality?

Education:

* Bachelor's (Preferred)","","https://ae.indeed.com/cmp/Techit.inc-1","","","","","","","","","","","","","","",""
"in-5cc8eddaf18547c8","indeed","https://ae.indeed.com/viewjob?jk=5cc8eddaf18547c8","http://ae.indeed.com/job/hotel-driver-5cc8eddaf18547c8","Hotel Driver","Holiday Inn Express Dubai Internet City","Dubai, DU, AE","2025-10-15","fulltime","","","","","",False,"","","","","Our Hotel is currently looking for a Hotel Driver who will be responsible for providing safe, efficient, and courteous transportation services for hotel guests. This role is a vital part of the guest experience, requiring a high degree of professionalism, punctuality, and excellent customer service. The driver serves as a key representative of the hotel's brand, ensuring guests are transported comfortably and receive a welcoming, friendly, and informative service.

**Key Duties and Responsibilities:**

***Guest Transportation***

* Safely and punctually transport guests to and from designated locations, such as airports, malls, and beach , using the hotel's vehicle.
* Adhere to all traffic laws, safety regulations, and hotel policies while operating vehicles.
* Plan and follow the most efficient routes, considering traffic and weather conditions, and use GPS and navigation systems effectively.

***Customer Service \\& Guest Relations***

* Greet all guests warmly upon arrival and departure, assisting with opening and closing vehicle doors.
* Provide assistance with guest luggage, including loading, unloading, and securing it properly.
* Offer local knowledge and recommendations about the city, attractions, and hotel services in a friendly and informative manner.
* Maintain a high level of discretion and professionalism, especially when transporting VIP or high\\-profile guests.
* Address guest inquiries, requests, and concerns promptly and courteously.

***Vehicle Maintenance \\& Safety***

* Conduct daily pre\\- and post\\-trip vehicle inspections, checking for cleanliness, damage, tire pressure, and fluid levels.
* Ensure the vehicle's interior and exterior are meticulously clean and well\\-maintained at all times.
* Report any mechanical issues, accidents, or incidents to the supervisor immediately.
* Ensure the vehicle is fueled and ready for use at all times.
* Maintain accurate trip logs, including mileage, passenger count, and fuel consumption.

***Hotel and Team Collaboration***

* Communicate effectively with the Front Office team to coordinate pick\\-up and drop\\-off schedules and to be aware of guest needs.
* Maintain a professional appearance and wear the designated uniform at all times.
* Assist with other reasonable duties as requested by management, which may include light administrative tasks or other guest\\-facing support.

**Qualifications and Requirements:**

**Experience**

* Proven experience as a professional driver, preferably in a hotel or hospitality environment.
* A clean driving record with a valid \\[Country/State]\\-issued driver's license for the type of vehicle being operated (e.g., standard, commercial, etc.).

**Skills**

* Exceptional customer service and communication skills.
* Strong knowledge of local geography, traffic patterns, and alternate routes.
* Excellent time management and organizational skills.
* Ability to remain calm and professional under pressure.
* Physical ability to lift and carry luggage up to \\[e.g., 50 pounds] and assist guests as needed.

**Personal Attributes**

* A friendly, polite, and well\\-presented demeanor.
* Reliable, punctual, and adaptable to a flexible schedule, including weekends and holidays.
* A strong commitment to guest safety and satisfaction.
* Ability to work both independently and as part of a team.

Job Types: Full\\-time, Permanent, Fresher

Pay: AED1,600\\.00 \\- AED1,800\\.00 per month

Experience:

* Hotel Driver: 1 year (Required)

License/Certification:

* UAE driving license (Required)","","https://ae.indeed.com/cmp/Holiday-Inn-Express-Dubai-Internet-City-1","","","","","","","","","","","","","","",""
"in-811b1b3e31a14623","indeed","https://ae.indeed.com/viewjob?jk=811b1b3e31a14623","http://ae.indeed.com/job/content-manager-811b1b3e31a14623","Content Manager","techit.inc","Dubai, DU, AE","2025-10-14","fulltime","","","","","",False,"","","","","**Gender:** Male

**Company Overview:**

TEKDEP is a US\\-based technology solutions company, now firmly established in Dubai. We deliver innovative device repair and IT services and are building a talented team to take our business to the next level. Join us to grow your career in a dynamic and forward\\-thinking environment.

**About the Role**

We are seeking for a creative and enthusiastic male Social Media \\& Content Executive to become the voice of our brand. In this role, you will create engaging content, manage our online communities, and help grow our presence organically across social media platforms.

The ideal candidate is passionate about storytelling, has strong skills in video editing and graphic design, and thrives on building meaningful connections with audiences. This is a perfect opportunity for a talented individual looking to make a tangible impact in a dynamic, creative environment.

**Key Responsibilities**

**Content Creation is Key: You will be the creator of our social media content. This includes:**

**Social Media Management:** Develop a content calendar, schedule posts, and manage our daily presence across key platforms (e.g., Instagram, LinkedIn, TikTok, Facebook).

**Graphic Design**: Designing creative and on\\-brand posts, stories, and infographics using tools like Photoshop, Adobe Suite, Capcut, etc..

**Video Editing:** Creating and editing engaging short and long\\-form videos for platforms like Instagram Reels, TikTok, and YouTube.

**Copywriting:** Writing compelling, clever, and error\\-free captions, and other short\\-form copy that reflects our brand's voice.

**Community Engagement:** Act as the bridge between our brand and our audience. This involves:

* Responding to comments and direct messages in a timely and personable manner.
* Proactively engaging with our followers' content and relevant accounts.
* Initiating conversations through polls, questions, and interactive stories to boost engagement.

**Organic Growth:** Brainstorm and implement creative strategies to grow our follower base and reach without relying on paid advertising.

**Monitoring \\& Reporting:** Keep an eye on social media trends and track basic analytics (like engagement rate, follower growth, and reach) to understand what content performs best.

**Skills and Qualifications**

**Required:**

* **A Passion for Social Media:** Deep understanding of platforms like Instagram, TikTok, and LinkedIn, with up\\-to\\-date knowledge of the latest trends.
* **Graphic Design:** Proven experience using photo editing tools is essential. Knowledge of Photoshop, Canva, Figma, or Illustrator is a plus.
* **Video Editing:** Skilled in editing with tools such as Adobe Premiere Pro, CapCut, or similar.
* **Writing:** Excellent command of English with the ability to craft creative, engaging copy.
* **Experience with Meta Business Suite:** Confident in managing and scheduling posts, analyzing insights.
* **A Great Eye for Detail:** Spotting everything from typos to off\\-center design elements.
* **Proactive \\& Collaborative:** A self\\-starter who contributes ideas, learns quickly, and thrives in teamwork.

**Nice to Have:**

* A portfolio showcasing your design, video, and social media work (personal, academic, or professional projects are all welcome!).
* Knowledge of Basic SEO principles.
* Experience managing a social media account for a brand, a university club, or a personal project.
* Photography skills.
* A Bachelor's degree in Marketing, Communications, or a related field.

Job Types: Full\\-time, Fresher

Pay: AED3,000\\.00 \\- AED6,000\\.00 per month

Ability to commute/relocate:

* Dubai: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

* Do you have experience with video editing tools?
* Do you have experience with Meta Business Suite?
* Do you have experience with content/copy writing?
* Do you have experience with AI for content writing?
* What is your current visa status, and its expiry date
* What is your gender?
* What is your nationality?

Education:

* Bachelor's (Preferred)","","https://ae.indeed.com/cmp/Techit.inc-1","","","","","","","","","","","","","","",""
"in-8242a6ee3a5851bb","indeed","https://ae.indeed.com/viewjob?jk=8242a6ee3a5851bb","http://ae.indeed.com/job/civil-engineer-8242a6ee3a5851bb","Civil Engineer","Zuhdi Building Contracting llc","Dubai, DU, AE","2025-10-14","fulltime","","","","","",False,"","","","","Job Details and basic requirements.

Should be Fluent in English and Hindi.  
Should be available in Dubai for Interview.  
It will be office work and site visit sometimes.  
In office need to hand Site requirements for Materials and Dubai Municipality Portal.  
Should be able to calculate quantities for Block, Steel, Tiles , Interlock and plaster.  
For Freshers Training will be provided.

Job Type: Full\\-time

Pay: AED2,000\\.00 \\- AED3,000\\.00 per month","","https://ae.indeed.com/cmp/Zuhdi-Building-Contracting-LLC-1","","","","","","","","","","","","","","",""
